label,article
0,"Nakabuntot naman sa kanila ang makakatunggaling Star Hotshots na umangat sa ikatlong puwesto kapantay ang Barangay Ginebra na sasabak sa unang laro kontra sa Globalport sa ganap na alas-3:00 ng hapon. Mula sa 1-3 panimula, nagposte ng apat na sunod na panalo ang Star Hotshots, ang pinakahuli ay laban sa Kia Sorento noong nakaraang Nobyembre 26 sa iskor na 88-77 sa Ynares Sports Center sa Antipolo City. Nagsanib ng puwersa sina Joe Devance at Marc Barroca sa final canto kung saan ay nagsalansan sila ng game telling na 14-0 run para maagaw ang kalamangan sa Kia na umabot ng hanggang 9 na puntos at maangkin ang panalo. Ngunit gaya ng Star Hotshots, hangad din ng Elasto Painters na palawigin ang naitalang 4-game winning streak, ang huli ay ang came-from-behind 95-93 panalo sa NLEX. Nagposte si Paul Lee ng season high na 27 puntos, ang 10 dito ay inilatag niya sa final stretch upang giyahan ang Rain or Shine tungo sa ikaanim nilang tagumpay sa loob ng walong laban. Una rito, tiyak na aabangan ng lahat, maging ng iba pang fans ng liga, ang magiging takbo ng laro ng Globalport matapos na mawala sa kanila ang head coach na si Pido Jarencio na pansamantalang pinalitan ng dati niyang deputy na si Erick Gonzales sa pagsalang nila kontra sa Gin Kings. Kapares ng Ginebra, hangad din ng Purefoods ang ikaanim na panalo. Kasunod ng kanilang naging malaking kabiguan sa kamay ng San Miguel Beermen, 69-95, noong Nobyembre 25, pinalitan ng management ng Batang Pier si Jarencio. Tiyak na magiging dikdikan ang labanan sa pagitan ng dalawang koponan lalo pa at galing din sa malaking kabiguan sa kanilang nakaraang laban ang Gin Kings kontra sa Meralco Bolts, 99-109, noong Nobyembre 21 sa Antipolo City."
0,"Dinukot si Abdurajak ng dalawang miyembro ng Abu Sayyaf sa Barangay Kajatian sa Indanan, dakong 6:10 ng gabi nitong Martes. Ayon sa pulisya, pinalaya si Abdurajak matapos ang tuluy-tuloy na negosasyon ng pamilya ng huli sa mga kidnapper."
0,"WALA nang dapat ipag-aalala ang mga tagahanga sa kalagayan ni German ""Kuya Germs"" Moreno dahil nagpahayag ang kanyang anak na si Federico Moreno na stable na ang kalagayan ng master showman pagkatapos nitong magkaroon ng mild stroke last January 2."
0,"Sinalakay ng pulisya ang bahay ni Pagarigan sa Barangay Katiku, at naaktuhan sa pot session ang mga suspek. Nakakumpiska rin ang pulisya ng 13 sachet ng hinihinalang shabu na nagkakahalaga ng P7,000 at mga drug paraphernalia."
0,"Kinilala ng pulisya ang suspek na si Rowell Coral, residente ng Zorra St., Barangay Paltok, Quezon City. Base sa imbestigasyon, naganap ang tangkang panghahalay dakong 6:00 noong Linggo ng umaga. Sinamantala umano ng suspek ang pagka-inosente ng 10-taong gulang na pamangkin nang kumbinsihin itong samahan siya sa silid ng kanilang bahay dahil nandoon naghihintay ang kapatid na lalaki ng biktima. Subalit nang makarating sa loob ng silid, agad na kinandado ng suspek ang pintuan at binuhat ang Grade 5 na estudyante sa kama at hinawakan ang maselang bahagi ng katawan. Inalok din umano ng salapi ang dalagita upang hindi ito pumiglas habang puwersahang hinuhubaran ng suspek. Ayon sa pulisya, binantaan din ng suspek ang dalagita na papatayin ito kung sisigaw ng tulong. Pinalad ang biktima ng biglang dumating ang kanyang ""Tiyo Berong"" sa kanilang, dahilan upang makatakas ito sa pangmomolestiya ng suspek."
0,"Agad na paglalabanan ang unang ginto sa torneo para sa mga kabataang student-athlete sa ganap na alas-7:30 ng umaga sa finals ang Boys and Girls 800m finals na susundan naman ng girls long jump finals, boys shot put, at ang pinakaaabangan na event sa athletics na boys at girls 100m finals"
0,"LOS ANGELES (Reuters) - Nakamit ni Taylor Swift ang unang puwesto sa U.S. Billboard 200 chart noong Miyerkules para sa kanyang album na 1989, tinalo ang The Pinkprint ni Nicki Minaj. Nananatiling nasa unang puwesto ang 1989 sa loob ng walong linggo. Ito ay bumenta ng 331,000 kopya, 433,00 awitin, na may kabuuang 375,000 base sa Nielsen SoundScan."
0,"""Scores of Boko Haram fighters blocked a route linking Nigeria with Chad near the fishing village of Doron Baga on the shores of Lake Chad on Thursday and killed a group of 48 fish traders on their way to Chad to buy fish,"" ulat ni Abubakar Gamandi."
0,"Ayon sa 903rd Infantry Brigade, nasa 30 miyembro ng rebeldeng grupo ang responsable sa pagsunog sa bahay ni Barangay Kagawad Oscar Rejuso. Mabilis umanong kumalat ang apoy sa kabahayan na naging sanhi upang matupok agad ito."
0,"Ayon sa grupong Train Riders Network (TREN), nananatili ang kanilang posisyon na iligal at hindi makatarungan ang dagdag pasahe sa naturang mass transport."
0,"Ito ang inihayag ni Atty. Roque sa isang pulong sa Quezon City nang igiit niya na maaaring kasuhan sa International Court of Justice ang mga leader ng nasabing mga grupong Islam na maituturing na may pananagutan sa bakbakan sa Mamasapano. Ayon kay Roque, dapat ipatupad ni Pangulong Benigno S. Aquino III ang kamay na bakal laban sa MILF, BIFF at maging sa Moro National Liberation Front (MNLF) dahil sa paglabag sa International Humanitarian Law, matapos na kumalat online ang sinapit ni PO2 Joseph Sagonoy, ng Samar. Nakita sa video ang karumal-dumal na pagpatay kay Sagonoy, na buhay pa dahil sa tama ng bala sa paa subalit pinagbabaril pa ng kalaban sa ulo at katawan hanggang sa tuluyang binawian ng buhay noon din."
0,"Ang pagkapagod, dahil na rin sa paspasang larong ginagawa ng Aces, ang nakikitang isang dahilan ni Alaska coach Alex Compton kung kaya nakuha nilang itabla ang serye sa 3-3 sa pamamagitan ng 87-76 panalo nila sa Game Six. ""The big thing for us was the minutes that their guys had to play,"" ani Compton. ""When you play against a team that plays the way that we do, nakakapagod talaga."" ""I really think that as athlete, you tire sometimes and I thought that let them miss some shots and not making plays they normally make,"" dagdag pa ni Compton. Sinang-ayunan naman ito ni coach Leo Austria ng Beermen, ngunit naroon din ang kanyang pag-amin na may halong sobrang tiwala ang kanyang mga manlalaro sa nakalipas na laro. ""Maybe tama 'yung iba na napagod, 'yung mga player namin,"" ani Austria. ""Siyempre you're aiming for the championship medyo mataas ang adrenaline at emotions,puwedeng naubos agad. Then we were running out of fuel sa second half kasi makikita naman 'yung Alaska, from start to finish hindi nagbago ang intensity nila. At saka medyo naging complacent din kami when we're leading."""
0,"Unang idaraos sa Boracay ang pulong ng 11 Supreme Court justice ng Association of Southeast Asian Nations (ASEAN) para sa ASEAN Integration, na susundan ng Kuwaresma--ang panahong dinadagsa ng milyong turista ang isla."
0,Ito ang sinabi kahapon ng isang mataas na opisyal sa POC matapos ang isinagawang pagpupulong ng volleyball stakeholders upang makumpleto na ang ipinag-utos ng FIVB na iluklok ang mga opisyal na mamamahala sa asosasyon bago dumating ang Pebrero 15.
0,Gumawa si Greg Monroe ng 22 puntos at humatak ng 10 rebounds sa pagputol ng Pistons sa kanilang four-game losing streak laban sa Toronto. Nakaiskor si Jodie Meeks ng 11 sa kanyang 13 puntos sa fourth quarter at nag-ambag si Jonas Jerebko ng 8 sa kanyang 10 sa final period.
0,"Sinabi ni PAF spokesman Lt. Col. Enrico Canaya, ang 22 sundalo ay sinampahan na ng kaso. Siyam dito ang inirekomendang itiwalag sa serbisyo habang ang 13 ay isasailalim sa preliminary investigation."
0,"Habang nasa ospital ang 21 taong gulang na anak ng singer noong Lunes, base sa ulat ng mga pulis, tinawagan sila noong Sabado sa tahanan nito sa suburban Atlanta bilang pagtugon sa ""a drowning,"" at siniguro ang pangyayari sa mga imbestigador. ""Bobbi Kristina is fighting for her life and is surrounded by immediate family,'' pahayag ng pamilya Houston noong Lunes. ""We are asking you to honor our request for privacy during this difficult time. Thank you for your prayers, well wishes, and we greatly appreciate your continued support.'' Dahil sa walang ibinigay na eksaktong detalye ang mga pulis at pamilya tungkol sa kanyang kalagayan at pinagmulan ng trahedya, tiningnan ng mga tao ang kanyang mga pahayag sa social media. Base sa kanyang tweet noong Huwebes, mahahalatang malungkot siya dahil sa pagkabigong maging entertainer: ""Let's start this career up&&moving OUT to TO YOU ALLLL quick shall we !?!???!'' Pagkaraan ng dalawang araw, natagpuan siyang walang malay, na katulad ng ikinamatay ng kanyang ina. Pebrero 11, 2012, bago ginanap ang Grammys, natagpuan ng kanyang assistant ang katawan ni Whitney na walang buhay sa tub sa Beverly Hills Hotel. Natagpuan ng awtoridad ang dose-dosenang bote ng drugs, ngunit sinabing aksidente itong nalunod. Ang anak niyang si Bobbi na 18 taong gulang pa lamang nang panahong iyon, nasa labas ng silid ni Whitney, ay labis na nag-alala kung saang ospital siya dadalhin. ""She wasn't only a mother, she was a best friend,'' pahayag niya kay Oprah Winfrey nang pumanaw ang kanyang ina. Pero si Whitney ay mahirapan tularan ng kanyang anak, na tinatawag ang sarili sa Twitter bilang ""Daughter of Queen WH,'' ""Entertainer/Actress'' with William Morris & Co., at ""LAST of a dying breed.'' Matatandaan na sa edad na 22, natamo ni Whitney ang kanyang No.1 hit. Ang kanyang boses, sigla at kagandahan, ang nagpasikat ng mga awiting tulad ng Saving All My Love For You, I Will Always Love You, The Greatest Love of All at I'm Every Woman. Namana ni Bobbi ang lahat ng mga ari-arian ng kanyang ina ngunit hindi ang galing sa pagkanta. Bukod sa crew ng reality TV show ng kanyang pamilya na The Houstons: On Our Own, madalas siyang nakikita sa online selfies at sa mga larawan na kuha ng paparazzi. Sinabi niya kay Oprah na nais niyang kumanta, umarte at sumayaw katulad ng kanyang ina at ginagawa niya ang lahat ng kanyang makakaya. Ngunit pagkaraan ng ilang taon simula nang pumanaw ang kanyang ina, lalo siyang naging matunog dahil sa pagkalulong sa droga, pagbaba ng timbang at away pamilya. ""Damn, lol, it's incredible how the world will judge you 4ANY&EVERYthing,'' pahayag niya sa kanyang Twitter account noong Marso 2014. Bunga si Bobbi ng pagmamahalan ng dalawang sikat na tao. Nakilala ni Whitney ang R&B star na si Bobby Brown sa Soul Train Music Awards noong 1989. Sila ay nagpakasal noong 1992. Pagkaraan ng isang taon, ipinanganak ni Whitney si Bobbi at itinigil niya ang paggamit ng droga."
0,"Nakilala si Edison dahil sa pagmamahal sa siyensiya. Noong 1870, nakipagtulungan siya sa iba pang siyentista, gaya nina Alessandro Volta, Matthew Evans at Henry Woodward upang makabuo ng isang katangap-tanggap na modelo ng incandescent light. Nais nilang makabuo ng pangmatagalan pero tipid na ilaw. Enero 27, 1880 nang ipagkaloob ang patent para sa electric lamp ni Edison."
0,"Kinabibilangan nina Terrence Romeo, KG Canaleta, Rey Guevarra, at Aldrech Ramos, tinanggalan ng korona ng koponan ang world champion na Doha ng Qatar sa FIBA 3x3 World Tour Manila Masters dito sa bansa upang makakuha ng puwesto sa world championship. Pamumunuan ng 3x3 team ang 23 iba pa na pararangalan sa kanilang nagawang achievements at contributions sa Philippine sports sa Pebrero 16 event sa 1Esplanade sa Pasay City kung saan ay tumayong principal sponsors ang MVP Sports Foundation, Meralco, at Smart at major sponsor ang Philippine Sports Commission. Tatanggap din ng citations mula sa 66-anyos na media organization, ang pinakamatanda sa bansa, na pinamumunuan ni Jun Lomibao ng Business Mirror, ang NU Lady Bulldogs, San Beda Red Cubs, Anita Koykka, Maybelline Masuda, Annie Ramirez, Geylord Coveta, ang Philippine Taekwondo team (male under-30), Francis Aaron Agojo, at ang PH taekwondo team na kinabibilangan nina Jeordan Dominguez, Juvenile Faye Crisostomo, Jaylord Seridon, Joe Vanni Colega, Rodolfo Reyes Jr., McAvyngyr Alob, Clement Tsulong Tan, Elisabella Cesista, Leanarda Nicole Landrito, Rinna Babanto, Jocel Lyn Ninobla, at Janna Dominique Oliva. Kukumpleto sa listahan ay sina Kenneth San Andres, Peter Gabriel Magnaye at Paul Vivas, August Benedicto, Claire Adorna, Bong Lopez, Philippine Basketball Marathon, University of the East juniors volleyball team, Adamson women's softball team, Saturday Afternoon Gentlemen Sailors, Pagpupugay, Philippine Collegiate Champions League, Accel, Unilab Active Health, at ang Junior Golfers League. Si cycling's Daniel Caluag ang makatatanggap ng pinakamataas na individual honor para sa gabi ng parangal na iprinisinta ng PCSO, PBA, Rain or Shine, Maynilad, ICTSI, Accel, PAGCOR, National University, Globalport, El Jose Catering, at Air21 kung saan ay pinangalanan siya bilang PSA Athlete of the Year para sa 2014. Makakasama sa limelight ng 27-anyos na si Caluag sa formal event ang National University (President's award), MVP Sports Foundation Inc (Sports Patron of the Year), ang 1973 Philippine men's basketball team (Lifetime Achievement Award), coach Tim Cone (Excellence in Basketball), Mitsubishi (Hall of Fame), Alyssa Valdez (Ms. Volleyball), Jean Pierre Sabido (Mr. Taekwondo), at Pirncess Superal at Tony Lascuna (Golfers of the Year)."
0,"Sa launching ng MMFF sa Sampaguita, marami agad ang na-impress sa ganda ng trailer ng pelikula. Sabi ng isang veteran writer, parang hindi gawa sa Pilipinas. Glossy at halatang pinagkagastusan talaga ng mga producer. ""Trailer pa lang 'yun. Kasi minsan kapag nanood ka ng trailer, 'yon na 'yon. Pero hindi, wala pa kayong nakikita. Pasilip pa lang 'yan. Mahaba pa ang lalakbayin ng pelikula. Pero masaya kami dahil maganda talaga ang kinalabasan ng pelikula namin. Ito ang pelikulang ipagmamalaki ng bawat isa sa atin,"" ipinagkakapuring kuwento ng bida ng Bonifacio: Ang Unang Pangulo. Mukhang ito na yata ang pinakamalaki at pinakamagastos na pelikula sa 40th Metro Manila Filmfest? ""Ay, talaga po!"" mariing sagot ni Robin. ""Kasi dito aabot kami ng mga P120 million na. Production kasi naman P90 million na, eh, may promo pa. Umaasa si Robin na susuportahan ng bawat Pilipino ang kanyang pelikula lalo na't makabuluhang ang istorya nito na tumatalakay sa kasaysayan ng ating bansa. ""Pero hindi naman kami nawawalan ng pag-asa. Na kahit papaano, eh, makabawi kami sa aming pinuhunan. Andiyan naman 'yung mga partner natin na hindi kami pinababayaan,"" paniniguro ng host ng Talentadong Pinoy ng TV5. Nabanggit ni Robin sa interview sa kanya ang mga katagang 'malalim ang puno, hindi madaling mabunot ang ugat,' ano ang ibig sabihin niya? ""'Yung mga kabataan natin, ina-address ko 'yon sa kanila. Na kapag hindi nila inaalam 'yung kanilang pinagmulan, wala silang pupuntahan. Oo, kailangan alamin nila at ito 'yong Bonifacio, ito 'yong pinagmulan nating lahat, eh. Na nagi-enjoy tayong lahat dahil kay Bonifacio. Dahil sa kalayaan niyang ipinaglaban. 'Yon ang ibig kong sabihin. ""Kasi ang mga kabataan ngayon walang alam sa pinanggalingan nila. Kapag tinanong mo sila ang mga isasagot sa iyo mga artista. Medyo malungkot 'yon. Ang artista dapat hanggang sa TV lang 'yan pinanonood mo, o hanggang sa pelikula lang 'yan. Pero kapag may kinalaman na sa buhay mo, ibang usapan na,"" makahulugang wika ng aktor. Nag-iisang historical entry ang Bonifacio: Ang Unang Pangulo sa walong official entries sa gaganaping 40th Metro Manila Film Festival na magkakaroon ng festival parade sa December 23. Binoe plays Andres Bonifacio."
0,"Sa ulat kay acting Tarlac City Police chief Supt. Felix Verbo Jr., ang kinasuhan ay si Rechell Cristobal, nasa hustong gulang, ng Sapang Bayan, Calumpit, Bulacan."
0,"Nagtulong ang inspiradong PH Women's Compound team sa pagkakadagdag sa gintong medalya nang kulapsuhin ang karibal na India, 224-223, upang kumpletuhin ang produktibong kampanya sa world ranking tournament sa Huamak Field. Ipinamalas ng mga Pinay ang husay bilang mga top seed matapos na magpahinga muna sa unang laban bago tinalo ang Hong Kong, 224-220, sa quarterfinals at ang kalaban sa SEA Games na Indonesia, 221-210, sa semifinals. Unang ipinamalas ni Paz-Cojuangco ang galing nang kubrahin ang ginto sa mixed team at pilak sa individual bago binitbit ang koponan, kasama ang nagbabalik na si Jennifer Chan at baguhang si Andrea Robles, sa pagkamkam ng gold medal. Iuuwi ni Paz-Cojuangco ang ginto sa women's compound individual qualification at pilak sa Olympic Round, gayundin ang ginto na kasama si Jeff Adriano sa mixed compound team qualification at ginto sa Olympic Round. Mayroon din ginto sina Paz-Cojuangco, Chan at Robles sa women's compound team qualification at ginto sa womens' team Olympic Round. Ang iba nang nakapagbulsa ng medalya ay sina Adriano na may ginto sa men's compound individual qualification habang nakasama ni Adriano si Earl Yap at Paul dela Cruz sa men's team compound qualification."
